"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.453805583E0,-2.209427357E0,1.100415826E0,-9.041386843E-1
3.463748583E0,-2.072338820E0,1.116174817E0,-4.855627418E-1
3.473690583E0,-1.827275038E0,9.676363468E-1,-5.658178777E-2
3.483633583E0,-1.461628675E0,7.294919491E-1,2.895218432E-1
3.493575583E0,-9.832111001E-1,4.580328166E-1,5.193026662E-1
3.503518583E0,-4.440440238E-1,2.028947771E-1,6.508308649E-1
3.513460583E0,1.037736610E-1,-2.185788751E-2,7.172289491E-1
3.523403583E0,5.887789726E-1,-2.023754716E-1,7.431673408E-1
3.533346583E0,9.579399228E-1,-3.215585649E-1,7.415342331E-1
3.543288583E0,1.203726292E0,-3.910188675E-1,7.286120653E-1
3.553231708E0,1.307958841E0,-4.287682176E-1,7.320578098E-1
3.563173708E0,1.283313394E0,-4.367161691E-1,7.413293123E-1
3.573116708E0,1.152019978E0,-4.087038338E-1,7.523146868E-1
3.583058708E0,9.364080429E-1,-3.625842929E-1,7.493964434E-1
3.593001708E0,6.969504952E-1,-2.636138797E-1,7.600068450E-1
3.602943708E0,4.642767608E-1,-1.369417012E-1,8.125576377E-1
3.612886708E0,2.580797076E-1,-6.358045340E-2,9.052058458E-1
3.622829708E0,9.538187832E-2,-9.602786601E-2,9.477956295E-1
3.632771708E0,-2.079330012E-2,-1.828894615E-1,9.038848281E-1
3.642714708E0,-8.399543911E-2,-2.632806897E-1,8.115195036E-1
3.652656708E0,-9.454997629E-2,-3.123633862E-1,7.166111469E-1
3.662599708E0,-8.049620688E-2,-3.269183338E-1,6.256141663E-1
3.672541708E0,-5.149001628E-2,-3.240754604E-1,5.430453420E-1
3.682484708E0,-3.535845131E-2,-3.455567658E-1,4.776940346E-1
3.692426708E0,-3.712215275E-2,-4.066698551E-1,4.221302569E-1
3.702369708E0,-6.392473727E-2,-4.612774253E-1,3.599102795E-1
