"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.008393500E0,3.819307709E0,5.342540131E0,1.602881790E1
2.018335500E0,3.332220612E0,5.154680786E0,1.498219437E1
2.028278500E0,2.427352295E0,5.296436005E0,1.373004822E1
2.038220500E0,1.462159424E0,5.566773834E0,1.251113297E1
2.048163500E0,6.481521606E-1,5.785768433E0,1.140193954E1
2.058105500E0,6.810836792E-2,5.967490540E0,1.047536636E1
2.068048500E0,-2.734812927E-1,6.053112488E0,9.733509064E0
2.077990500E0,-3.508703613E-1,5.830675049E0,9.102271729E0
2.087933500E0,-2.046244812E-1,5.313350830E0,8.465196533E0
2.097875500E0,7.544311523E-2,4.714296570E0,7.876470795E0
2.107818500E0,3.492237854E-1,4.237987061E0,7.392676849E0
2.117761500E0,5.373825073E-1,3.889661407E0,6.904541931E0
2.127703500E0,6.821315002E-1,3.537294159E0,6.447242889E0
2.137646500E0,7.473957825E-1,3.202739868E0,5.998476105E0
2.147588500E0,7.129673767E-1,2.957849121E0,5.542973328E0
2.157531500E0,6.453080750E-1,2.775079193E0,5.154680786E0
2.167473500E0,5.809419250E-1,2.648292847E0,4.726121979E0
2.177416500E0,5.182223511E-1,2.537223816E0,4.346960449E0
2.187358500E0,4.230203247E-1,2.457140350E0,4.071533203E0
2.197301500E0,3.020718384E-1,2.434687042E0,3.875590668E0
2.207243500E0,1.719923401E-1,2.457739105E0,3.731440430E0
2.217186500E0,8.262817383E-2,2.461181946E0,3.729045410E0
2.227129500E0,6.750961304E-2,2.485281830E0,3.789819031E0
2.237071500E0,7.574249268E-2,2.522254944E0,3.852987671E0
2.247014500E0,9.834548950E-2,2.621797943E0,4.056564331E0
2.256956500E0,1.737886047E-1,2.717149658E0,4.377946014E0
2.266899500E0,2.791694641E-1,2.761457520E0,4.759951630E0
2.276841500E0,3.743714905E-1,2.788700867E0,5.063220978E0
2.286784500E0,5.481600952E-1,2.864742737E0,5.278473358E0
2.296726500E0,7.632627869E-1,2.928659821E0,5.424719238E0
2.306669500E0,1.026714935E0,2.903661804E0,5.414390717E0
2.316611500E0,1.111289062E0,2.833457794E0,5.427563324E0
2.326554500E0,8.500822449E-1,2.803070984E0,5.883814545E0
2.336496500E0,5.046006775E-1,2.935844879E0,6.314319305E0
2.346439500E0,2.378553772E-1,3.288661194E0,6.537205811E0
2.356381500E0,-3.143463135E-3,3.716471558E0,6.816824341E0
2.366324500E0,-1.571731567E-1,4.047583008E0,7.292385406E0
2.376267500E0,-1.607656860E-1,4.201313324E0,7.788304138E0
2.386209500E0,-4.041595459E-3,4.256548462E0,8.115523682E0
2.396152500E0,3.814068604E-1,4.255949707E0,8.347541199E0
2.406094500E0,9.885443115E-1,4.312981110E0,8.496631165E0
