"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.887490208E0,2.932402039E-1,4.287234650E0,5.219945068E0
3.897433208E0,2.164498901E-1,4.659061432E0,5.507946167E0
3.907375208E0,2.146536255E-1,4.797224121E0,5.726641388E0
3.917317208E0,1.264869690E-1,4.932393036E0,6.005661163E0
3.927260208E0,-1.667532349E-1,5.662125549E0,6.105503540E0
3.937202208E0,-3.359014893E-1,6.292614441E0,6.520440674E0
3.947145208E0,-4.204756165E-1,6.732549591E0,7.102280731E0
3.957087208E0,-4.147874451E-1,6.992708588E0,7.610024872E0
3.967029208E0,-3.049159241E-1,7.109465790E0,8.037535858E0
3.976972208E0,1.586700439E-2,6.915319519E0,8.528664551E0
3.986914208E0,4.671784973E-1,6.481222229E0,8.941655731E0
3.996857208E0,7.493417358E-1,6.434818726E0,9.060358887E0
4.006799208E0,9.036708069E-1,6.748266907E0,9.184001770E0
4.016741208E0,1.099763031E0,6.959477692E0,9.438622284E0
4.026684208E0,1.264121246E0,7.104226685E0,9.731413422E0
4.036626208E0,1.233584747E0,7.323670349E0,1.032837204E1
4.046568208E0,1.242266693E0,7.231312408E0,1.074106384E1
4.056511208E0,1.319955139E0,6.897656250E0,1.099807938E1
4.066453208E0,1.234333191E0,6.708898773E0,1.134056717E1
4.076396208E0,1.039139099E0,6.573131104E0,1.169712570E1
4.086338208E0,7.737409973E-1,6.377188568E0,1.221504868E1
4.096280208E0,4.351451111E-1,6.363716583E0,1.252894592E1
4.106223208E0,1.669029236E-1,6.338119812E0,1.286215302E1
4.116165208E0,1.091230774E-1,6.072422333E0,1.314416656E1
4.126108208E0,1.936972046E-1,5.818849640E0,1.343366455E1
4.136050208E0,3.932322693E-1,5.690865784E0,1.371043900E1
