"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.022501958E0,-1.110232025E-1,6.044109464E-1,3.330338597E-1
3.032444958E0,-9.210651740E-3,3.727875054E-1,3.572357893E-1
3.042386958E0,9.051993489E-2,1.639538854E-1,3.854674399E-1
3.052329958E0,1.936631501E-1,1.772767305E-2,4.183476567E-1
3.062271958E0,2.674976885E-1,-6.881786883E-2,4.508731067E-1
3.072213958E0,3.127032518E-1,-9.344439209E-2,4.683857858E-1
3.082156958E0,3.273200095E-1,-8.845975250E-2,4.662922621E-1
3.092098958E0,3.039270043E-1,-6.634978205E-2,4.572055638E-1
3.102041958E0,2.435563654E-1,-2.539728954E-2,4.381045699E-1
3.111983958E0,1.731509715E-1,1.839364320E-2,4.229152799E-1
3.121925958E0,9.505245090E-2,6.201143190E-2,4.159426093E-1
3.131868958E0,3.416778892E-2,8.836978674E-2,3.982067108E-1
3.141810958E0,-9.315507486E-3,1.028994620E-1,3.738284111E-1
3.151753958E0,-4.020645469E-2,9.768310189E-2,3.409970999E-1
3.161695958E0,-4.623079300E-2,9.271497279E-2,3.215243220E-1
3.171638958E0,-3.011531942E-2,8.550902456E-2,3.216392696E-1
3.181580958E0,-1.092190389E-3,7.132689655E-2,3.360275328E-1
3.191522958E0,3.392231092E-2,8.205169439E-2,3.513508737E-1
3.201465958E0,8.281821012E-2,1.295592934E-1,3.611582518E-1
3.211407958E0,1.486117691E-1,1.713111997E-1,3.857936561E-1
3.221350958E0,2.243273109E-1,1.990908980E-1,4.319433272E-1
3.231292958E0,2.859028578E-1,2.038342655E-1,4.896679819E-1
3.241234958E0,3.381759226E-1,1.903962195E-1,5.426803827E-1
3.251177958E0,3.770607710E-1,1.668408811E-1,5.751994252E-1
3.261119958E0,4.051999748E-1,1.418045014E-1,5.797291994E-1
3.271062208E0,4.341792166E-1,1.471449137E-1,5.516131520E-1
3.281004208E0,4.803043604E-1,1.936559528E-1,4.857004285E-1
3.290946208E0,5.215902328E-1,2.435458750E-1,3.838025033E-1
3.300889208E0,5.285741091E-1,2.151784003E-1,2.790206969E-1
3.310831208E0,4.849467874E-1,1.088939607E-1,1.918747574E-1
3.320774208E0,4.139147103E-1,-1.716517471E-2,1.143653095E-1
3.330716208E0,3.868216574E-1,-9.687781334E-2,3.128617257E-2
3.340658208E0,4.626192153E-1,-1.078793332E-1,-8.961042017E-2
3.350601208E0,6.426452994E-1,-5.862089992E-2,-2.448555380E-1
3.360543208E0,8.639404178E-1,1.888987049E-2,-3.858078718E-1
3.370486208E0,1.008332968E0,-5.659013987E-3,-4.418356717E-1
3.380428208E0,9.720901251E-1,-2.502820790E-1,-3.824471831E-1
3.390370208E0,7.656228542E-1,-6.188110709E-1,-2.436750382E-1
3.400313208E0,4.365674257E-1,-9.473785758E-1,-8.835335821E-2
3.410255208E0,7.252763957E-2,-1.143632054E0,4.233728349E-2
3.420198208E0,-2.236188054E-1,-1.138406634E0,1.230979115E-1
3.430140208E0,-3.975687325E-1,-9.976268411E-1,1.766722053E-1
3.440082208E0,-4.620302916E-1,-7.571529746E-1,1.987569928E-1
3.450025208E0,-4.514422119E-1,-4.954553246E-1,2.154945582E-1
3.459967208E0,-4.270335436E-1,-2.424782068E-1,2.304564565E-1
3.469910208E0,-4.054286182E-1,-7.293932885E-2,2.669721842E-1
3.479852208E0,-3.910693824E-1,1.423472539E-2,2.909451425E-1
3.489794208E0,-3.865639567E-1,7.881897502E-3,2.792572081E-1
