"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.494514083E0,-1.022972717E0,7.078929291E0,2.119292908E0
2.504453083E0,-1.058299255E0,6.793323212E0,2.176623688E0
2.514390708E0,-9.593550110E-1,6.562353516E0,2.175875244E0
2.524328708E0,-7.759863281E-1,6.445446625E0,2.127675476E0
2.534267708E0,-5.468128967E-1,6.431375885E0,2.071242828E0
2.544205708E0,-2.883004761E-1,6.530320129E0,2.045795746E0
2.554143708E0,-3.577560425E-2,6.745422821E0,2.083966370E0
2.564081708E0,1.904040527E-1,7.068151703E0,2.177222443E0
2.574020708E0,4.087998962E-1,7.472760315E0,2.301763458E0
2.583958708E0,6.225553894E-1,7.883057098E0,2.425855408E0
2.593896708E0,8.029302979E-1,8.323441315E0,2.532882843E0
2.603835708E0,9.536668396E-1,8.796307983E0,2.672692108E0
2.613773708E0,1.111289062E0,9.267528076E0,2.851121063E0
2.623711708E0,1.206940155E0,9.674980774E0,3.080444183E0
2.633650708E0,1.165626068E0,9.974058838E0,3.357817383E0
2.643588708E0,9.849517822E-1,1.020742355E1,3.677103424E0
2.653526708E0,7.481442261E-1,1.041863434E1,3.939956818E0
2.663464708E0,5.264552307E-1,1.061293030E1,4.089046783E0
2.673403708E0,4.120930481E-1,1.079884369E1,4.148323517E0
2.683341708E0,3.534150696E-1,1.094628708E1,4.158202972E0
2.693279708E0,1.571731567E-1,1.109028763E1,4.197271729E0
2.703218708E0,-1.794767761E-1,1.133712433E1,4.322561188E0
2.713156708E0,-5.093907166E-1,1.172721313E1,4.485272827E0
2.723094708E0,-7.137158203E-1,1.211655350E1,4.549938354E0
2.733033708E0,-8.080197144E-1,1.236279144E1,4.480632477E0
2.742971708E0,-9.107061768E-1,1.254166946E1,4.325105896E0
2.752909708E0,-1.116977234E0,1.275632309E1,4.173620911E0
2.762847708E0,-1.409468994E0,1.296962952E1,4.117787018E0
2.772786708E0,-1.810784454E0,1.316856583E1,4.286785583E0
2.782724708E0,-2.334096222E0,1.340103241E1,4.694986725E0
2.792662708E0,-2.821482697E0,1.362182327E1,5.067262573E0
2.802601708E0,-3.051554260E0,1.350012634E1,5.131778412E0
2.812539708E0,-2.939287720E0,1.284688477E1,4.895419922E0
