"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.796734250E0,2.962963283E-1,-8.066958785E-1,-8.883593976E-2
2.806673250E0,3.152327240E-1,-7.562369704E-1,-5.494960397E-2
2.816613250E0,3.361288905E-1,-6.820867062E-1,-3.305239230E-2
2.826552250E0,3.579702675E-1,-5.841599107E-1,-1.506380737E-2
2.836492250E0,3.854169548E-1,-4.604757428E-1,-5.820438266E-3
2.846431250E0,4.129788280E-1,-3.189513683E-1,-7.154415362E-3
2.856371250E0,4.330331683E-1,-1.748767346E-1,-1.432045829E-2
2.866310250E0,4.430184364E-1,-4.784421623E-2,-2.255761623E-2
2.876250250E0,4.494754970E-1,5.144407973E-2,-3.048515692E-2
2.886189250E0,4.495969415E-1,1.178808883E-1,-2.696659043E-2
2.896129250E0,4.370574355E-1,1.591591537E-1,-6.100041792E-3
2.906068250E0,4.155143201E-1,1.905820668E-1,2.657694370E-2
2.916008250E0,3.725285530E-1,2.107484490E-1,6.976339966E-2
2.925948250E0,3.322652876E-1,2.212176025E-1,1.144845337E-1
2.935887250E0,3.152604103E-1,2.296764702E-1,1.592923850E-1
2.945827250E0,3.236435056E-1,2.466631681E-1,2.029852569E-1
2.955766250E0,3.601869047E-1,2.441155463E-1,2.360301465E-1
2.965706250E0,4.008224905E-1,1.887297779E-1,2.673121691E-1
2.975645250E0,4.199907482E-1,4.189664125E-2,3.140332699E-1
2.985585250E0,4.097591341E-1,-1.707099080E-1,3.745267093E-1
2.995524250E0,3.715761304E-1,-3.988829851E-1,4.355571568E-1
3.005464250E0,3.335906565E-1,-5.933846235E-1,5.001776814E-1
3.015403250E0,2.999213338E-1,-7.146430016E-1,5.683357120E-1
3.025343250E0,2.762767375E-1,-7.643815279E-1,6.431782842E-1
3.035282250E0,2.346623391E-1,-7.290278673E-1,6.938932538E-1
3.045222250E0,2.013075799E-1,-6.153029203E-1,7.117934227E-1
3.055161250E0,2.053617388E-1,-4.263069630E-1,7.159879208E-1
3.065101250E0,2.300175577E-1,-1.617847681E-1,7.224484682E-1
3.075040250E0,2.528003156E-1,1.764668524E-1,7.122600675E-1
3.084980250E0,2.383452356E-1,5.077771544E-1,6.666771173E-1
3.094919250E0,1.577292532E-1,7.598606944E-1,5.565660000E-1
3.104859250E0,2.085741796E-2,8.834899664E-1,4.061861336E-1
3.114798250E0,-1.178535149E-1,9.133680463E-1,2.638947368E-1
3.124738250E0,-2.398009896E-1,8.684312105E-1,1.452035010E-1
3.134677250E0,-3.246314228E-1,7.870891690E-1,8.469326049E-2
3.144617250E0,-3.772877157E-1,6.969640851E-1,8.512443304E-2
3.154556250E0,-4.115337133E-1,6.310783029E-1,1.045631692E-1
3.164496250E0,-4.352526367E-1,5.917831063E-1,1.138533428E-1
3.174435250E0,-4.308362603E-1,5.643271804E-1,9.594716877E-2
